name,feast,start_date,end_date,leap_start,leap_end
saint-clerina-of-carthage,3 february,25 January,02 February
saint-cuanna-of-glenn,3 february,25 January,02 February
saint-deodatus-of-lagny,3 february,25 January,02 February
saint-eutichio,3 february,25 January,02 February
saint-evantius-of-vienne,3 february,25 January,02 February
saint-felix-of-africa-3-february,3 february,25 January,02 February
saint-felix-of-lyons,3 february,25 January,02 February
saint-hadelin-of-chelles,3 february,25 January,02 February
saint-heridag-of-hamburg,3 february,25 January,02 February
saint-hippolytus-of-africa,3 february,25 January,02 February
saint-ia,3 february,25 January,02 February
saint-ignatius-of-africa,3 february,25 January,02 February
saint-laurentinus-of-carthage,3 february,25 January,02 February
saint-laurentius-of-carthage,3 february,25 January,02 February
saint-lawrence-the-illuminator,3 february,25 January,02 February
saint-leonius-of-poitiers,3 february,25 January,02 February
saint-liafdag,3 february,25 January,02 February
saint-lupicinus-of-lyon,3 february,25 January,02 February
saint-margaret-of-england,3 february,25 January,02 February
saint-marie-rivier,3 february,25 January,02 February
saint-oliver-of-ancona,3 february,25 January,02 February
saint-philip-of-vienne,3 february,25 January,02 February
saint-remedius-of-gap,3 february,25 January,02 February
saint-sempronius-of-africa,3 february,25 January,02 February
saint-tigides,3 february,25 January,02 February
saint-werburgh-of-bardney,3 february,25 January,02 February
saint-werburgh-of-chester,3 february,25 January,02 February
blessed-agnes-of-buren,4 february,26 January,03 February
blessed-alfonso-de-meneses,4 february,26 January,03 February
blessed-angela-serafina-correggiari,4 february,26 January,03 February
blessed-christian-of-himmerod,4 february,26 January,03 February
blessed-dionisio-de-vilaregut,4 february,26 January,03 February
blessed-irmtrud,4 february,26 January,03 February
blessed-john-speed,4 february,26 January,03 February
blessed-rabanus-maurus,4 february,26 January,03 February
jesuit-martyrs-of-japan,4 february,26 January,03 February
martyrs-of-perga,4 february,26 January,03 February
saint-aldate,4 february,26 January,03 February
saint-aquilinus-of-fossombrone,4 february,26 January,03 February
saint-aventinus-of-chartres,4 february,26 January,03 February
saint-aventinus-of-troyes,4 february,26 January,03 February
saint-cuanna-of-lismore,4 february,26 January,03 February
saint-donatus-of-fossombrone,4 february,26 January,03 February
saint-eutychius-of-rome,4 february,26 January,03 February
saint-filoromus-of-alexandria,4 february,26 January,03 February
saint-firmus-of-genoa,4 february,26 January,03 February
saint-gelasius-of-fossombrone,4 february,26 January,03 February
saint-geminus-of-fossombrone,4 february,26 January,03 February
saint-gilbert-of-limerick,4 february,26 January,03 February
saint-gilbert-of-sempringham,4 february,26 January,03 February
saint-isidore-of-pelusium,4 february,26 January,03 February
saint-jane-of-valois,4 february,26 January,03 February
saint-john-de-brito,4 february,26 January,03 February
saint-john-of-irenopolis,4 february,26 January,03 February
saint-joseph-of-leonessa,4 february,26 January,03 February
saint-liephard,4 february,26 January,03 February
saint-magnus-of-fossombrone,4 february,26 January,03 February
saint-modan,4 february,26 January,03 February
saint-nicholas-studites,4 february,26 January,03 February
saint-nithard,4 february,26 January,03 February
saint-obitius,4 february,26 January,03 February
saint-phileas-of-alexandria,4 february,26 January,03 February
saint-themoius,4 february,26 January,03 February
saint-theophilus-the-penitent,4 february,26 January,03 February
saint-vincent-of-troyes,4 february,26 January,03 February
saint-vulgis-of-lobbes,4 february,26 January,03 February
blessed-christopher-of-pavia,5 february,27 January,04 February
blessed-elisabetta-canori-mora,5 february,27 January,04 February
blessed-eulalia-de-pinos,5 february,27 January,04 February
blessed-francoise-meziere,5 february,27 January,04 February
blessed-john-morosini,5 february,27 January,04 February
blessed-peter-of-perugia,5 february,27 January,04 February
blessed-primo-andres-lanas,5 february,27 January,04 February
martyrs-of-pontus,5 february,27 January,04 February
saint-adelaide-of-guelders,5 february,27 January,04 February
saint-agatha-hildegard-of-carinthia,5 february,27 January,04 February
saint-agatha-of-sicily,5 february,27 January,04 February
saint-agricola-of-tongres,5 february,27 January,04 February
saint-albinus-of-brixen,5 february,27 January,04 February
saint-anthony-of-athens,5 february,27 January,04 February
saint-avitus-of-vienne,5 february,27 January,04 February
saint-bertulph,5 february,27 January,04 February
saint-buo-of-ireland,5 february,27 January,04 February
saint-calamanda-of-calaf,5 february,27 January,04 February
saint-dominica-of-shapwick,5 february,27 January,04 February
saint-dubtach-mac-dubhan,5 february,27 January,04 February
saint-fingen-of-metz,5 february,27 January,04 February
saint-gabriel-de-duisco,5 february,27 January,04 February
saint-genuinus-of-sabion,5 february,27 January,04 February
saint-indract,5 february,27 January,04 February
saint-isidore-of-alexandria-5-february,5 february,27 January,04 February
saint-jesus-mendez-montoya,5 february,27 January,04 February
saint-kichi-franciscus,5 february,27 January,04 February
saint-luca-di-demenna,5 february,27 January,04 February
saint-modestus-of-carinthia,5 february,27 January,04 February
saint-saba-the-younger,5 february,27 January,04 February
saint-vodoaldus-of-soissons,5 february,27 January,04 February
blessed-angelus-of-furci,6 february,28 January,05 February
blessed-antimo-of-urbino,6 february,28 January,05 February
blessed-biagio-of-cento,6 february,28 January,05 February
blessed-compagno-of-recanati,6 february,28 January,05 February
blessed-diego-de-azevedo,6 february,28 January,05 February
blessed-francesca-of-gubbio,6 february,28 January,05 February
blessed-mary-teresa-bonzel,6 february,28 January,05 February
blessed-teresa-fernandez,6 february,28 January,05 February
martyrs-of-nagasaki,6 february,28 January,05 February
saint-alfonso-maria-fusco,6 february,28 January,05 February
saint-amand-of-maastricht,6 february,28 January,05 February
saint-amand-of-moissac,6 february,28 January,05 February
saint-amand-of-nantes,6 february,28 January,05 February
saint-amantius-of-saint-paul-trois-chateaux,6 february,28 January,05 February
saint-andrew-of-elnone,6 february,28 January,05 February
saint-antholian-of-auvergne,6 february,28 January,05 February
saint-antolian-of-clermont,6 february,28 January,05 February
saint-antony-deynan,6 february,28 January,05 February
saint-bonaventure-of-miyako,6 february,28 January,05 February
saint-brinolfo-algotsson,6 february,28 January,05 February
saint-cassius-of-auvergne,6 february,28 January,05 February
saint-cosmas-takeya,6 february,28 January,05 February
saint-dorothy-of-caesarea,6 february,28 January,05 February
saint-dura-of-drum-cremha,6 february,28 January,05 February
saint-elian-of-emesa,6 february,28 January,05 February
saint-ethelburga-of-wessex,6 february,28 January,05 February
saint-felipe-de-jesus,6 february,28 January,05 February
saint-francesco-spinelli,6 february,28 January,05 February
saint-francis-blanco,6 february,28 January,05 February
saint-francisco-of-saint-michael,6 february,28 January,05 February
saint-francis-of-nagasaki,6 february,28 January,05 February
saint-gabriel-de-duisco,6 february,28 January,05 February
saint-gerald-of-ostia,6 february,28 January,05 February
saint-guarinus,6 february,28 January,05 February
saint-guethenoc,6 february,28 January,05 February
saint-gundisalvus-garcia,6 february,28 January,05 February
saint-hildegund,6 february,28 January,05 February
saint-ina-of-wessex,6 february,28 January,05 February
saint-jacut,6 february,28 January,05 February
saint-james-kisai,6 february,28 January,05 February
saint-joachim-sakakibara,6 february,28 January,05 February
saint-john-kisaka,6 february,28 January,05 February
saint-john-soan-de-goto,6 february,28 January,05 February
saint-kichi-franciscus,6 february,28 January,05 February
saint-leo-karasumaru,6 february,28 January,05 February
saint-liminius-of-auvergne,6 february,28 January,05 February
saint-louis-ibaraki,6 february,28 January,05 February
saint-luke-the-deacon,6 february,28 January,05 February
saint-martin-of-the-ascension,6 february,28 January,05 February
saint-mateo-correa-magallanes,6 february,28 January,05 February
saint-matthias-of-miyako,6 february,28 January,05 February
saint-maximus-of-auvergne,6 february,28 January,05 February
saint-melchu-of-armagh,6 february,28 January,05 February
saint-mel-of-ardagh,6 february,28 January,05 February
saint-michael-kozaki,6 february,28 January,05 February
saint-mucius-the-lector,6 february,28 January,05 February
saint-mun-of-lough-ree,6 february,28 January,05 February
saint-paul-ibaraki,6 february,28 January,05 February
saint-paul-miki,6 february,28 January,05 February
saint-paul-suzuki,6 february,28 January,05 February
saint-pedro-bautista-blasquez-y-blasquez,6 february,28 January,05 February
saint-peter-of-saint-dionysius,6 february,28 January,05 February
saint-peter-sukejiroo,6 february,28 January,05 February
saint-relindis-of-eyck,6 february,28 January,05 February
saint-renilde-of-aldeneyk,6 february,28 January,05 February
saint-revocata,6 february,28 January,05 February
saint-saturninus-6-february,6 february,28 January,05 February
saint-silvanus-of-emesa-6-february,6 february,28 January,05 February
saint-tanco-of-werden,6 february,28 January,05 February
saint-theophilus-6-february,6 february,28 January,05 February
saint-theophilus-the-lawyer,6 february,28 January,05 February
saint-thomas-kozaki,6 february,28 January,05 February
saint-thomas-xico,6 february,28 January,05 February
saint-vaast-of-arras,6 february,28 January,05 February
saint-victorinus-of-auvergne,6 february,28 January,05 February
blessed-adalbert-nierychlewski,7 february,29 January,06 February
blessed-alfredo-cremonesi,7 february,29 January,06 February
blessed-anna-maria-adorni-botti,7 february,29 January,06 February
blessed-anselmo-polanco,7 february,29 January,06 February
blessed-anthony-of-stroncone,7 february,29 January,06 February
blessed-eugenie-smet,7 february,29 January,06 February
blessed-felipe-ripoll-morata,7 february,29 January,06 February
blessed-jacques-sales,7 february,29 January,06 February
blessed-klara-szczesna,7 february,29 January,06 February
blessed-peter-verhun,7 february,29 January,06 February
blessed-rizziero-of-muccia,7 february,29 January,06 February
blessed-rosalie-rendu,7 february,29 January,06 February
blessed-thomas-sherwood,7 february,29 January,06 February
blessed-william-of-morgex,7 february,29 January,06 February
blessed-william-saultemouche,7 february,29 January,06 February
blessed-william-zucchi,7 february,29 January,06 February
mercedarian-martyrs,7 february,29 January,06 February
pope-blessed-pius-ix,7 february,29 January,06 February
saint-adaucus-of-phrygia,7 february,29 January,06 February
saint-amulwinus-of-lobbes,7 february,29 January,06 February
saint-anatolius-of-cahors,7 february,29 January,06 February
saint-augulus,7 february,29 January,06 February
saint-chrysolius-of-armenia,7 february,29 January,06 February
saint-coliano-of-adria,7 february,29 January,06 February
saint-fidelis-of-merida,7 february,29 January,06 February
saint-giles-mary-of-saint-joseph,7 february,29 January,06 February
saint-giovanni-of-triora,7 february,29 January,06 February
saint-juliana-of-bologna,7 february,29 January,06 February
saint-lorenzo-maiorano,7 february,29 January,06 February
saint-lubetta,7 february,29 January,06 February
saint-luke-the-younger,7 february,29 January,06 February
saint-maximus-of-nola,7 february,29 January,06 February
saint-meldon-of-peronne,7 february,29 January,06 February
saint-moses-the-hermit,7 february,29 January,06 February
saint-parthenius-of-lampsacus,7 february,29 January,06 February
saint-paul-iii-of-brescia,7 february,29 January,06 February
saint-richard-the-king,7 february,29 January,06 February
saint-ronan-of-kilmaronen,7 february,29 January,06 February
saint-theodore-stratelates,7 february,29 January,06 February
saint-tressan-of-mareuil,7 february,29 January,06 February
saint-vedastus-of-vercelli,7 february,29 January,06 February
blessed-bonifacio-of-siena,8 february,30 January,07 February
blessed-ermanno-of-foligno,8 february,30 January,07 February
blessed-esperanza-de-jesus,8 february,30 January,07 February
blessed-jacoba-of-settesoli,8 february,30 January,07 February
blessed-johann-philipp-jeningen,8 february,30 January,07 February
blessed-josephina-gabriella-bonino,8 february,30 January,07 February
blessed-peter-igneus,8 february,30 January,07 February
four-mercedarian-evangelists,8 february,30 January,07 February
martyrs-of-constantinople-8-february,8 february,30 January,07 February
martyrs-of-persia-8-february,8 february,30 January,07 February
saint-cointha-of-alexandria,8 february,30 January,07 February
saint-cuthman,8 february,30 January,07 February
saint-cyriacus-of-rome,8 february,30 January,07 February
saint-dionysus-of-armenia,8 february,30 January,07 February
saint-elfleda-of-whitby,8 february,30 January,07 February
saint-emilian-of-armenia,8 february,30 January,07 February
saint-gaudinus-of-soissons,8 february,30 January,07 February
saint-gisela,8 february,30 January,07 February
saint-honoratus-of-milan,8 february,30 January,07 February
saint-invenzio-of-pavia,8 february,30 January,07 February
saint-isaias-boner,8 february,30 January,07 February
saint-jerome-emiliani,8 february,30 January,07 February
saint-josephine-bakhita,8 february,30 January,07 February
saint-kigwe,8 february,30 January,07 February
saint-laureatus-of-rome,8 february,30 January,07 February
saint-lucius-of-rome,8 february,30 January,07 February
saint-meingold,8 february,30 January,07 February
saint-mlada-of-prague,8 february,30 January,07 February
saint-nicetius-of-besancon,8 february,30 January,07 February
saint-oncho-of-clonmore,8 february,30 January,07 February
saint-paul-of-rome,8 february,30 January,07 February
saint-paul-of-verdun,8 february,30 January,07 February
saint-ruidche,8 february,30 January,07 February
saint-sebastian-of-armenia,8 february,30 January,07 February
saint-stephen-of-muret,8 february,30 January,07 February
blessed-anne-catherine-emmerich,9 february,31 January,08 February
blessed-bernardino-caimi,9 february,31 January,08 February
blessed-erizzo,9 february,31 January,08 February
blessed-francisco-sanchez-marquez,9 february,31 January,08 February
blessed-giacomo-abbondo,9 february,31 January,08 February
blessed-godeschalk-of-zeliv,9 february,31 January,08 February
blessed-lambert-of-neuwerk,9 february,31 January,08 February
blessed-luis-magana-servin,9 february,31 January,08 February
blessed-marianus-scotus,9 february,31 January,08 February
martyrs-of-alexandria-9-february,9 february,31 January,08 February
martyrs-of-membressa,9 february,31 January,08 February
saint-alexander-of-rome-0209,9 february,31 January,08 February
saint-alexander-of-soli,9 february,31 January,08 February
saint-alto-of-altomunster,9 february,31 January,08 February
saint-ammonius-of-soli,9 february,31 January,08 February
saint-ansbert-of-rouen,9 february,31 January,08 February
saint-apollonia-of-alexandria,9 february,31 January,08 February
saint-auedebertus-of-senlis,9 february,31 January,08 February
saint-brachio-of-auvergne,9 february,31 January,08 February
saint-cuaran-the-wise,9 february,31 January,08 February
saint-donatus-the-deacon,9 february,31 January,08 February
saint-eingan-of-llanengan,9 february,31 January,08 February
saint-maro,9 february,31 January,08 February
saint-miguel-febres-cordero-munoz,9 february,31 January,08 February
saint-nebridius-of-egara,9 february,31 January,08 February
saint-nicephorus-of-antioch,9 february,31 January,08 February
saint-primus-the-deacon,9 february,31 January,08 February
saint-raynald-of-nocera,9 february,31 January,08 February
saint-romanus-the-wonder-worker,9 february,31 January,08 February
saint-ronan-of-lismore,9 february,31 January,08 February
saint-sabino-of-abellinum,9 february,31 January,08 February
saint-sabinus-of-canosa,9 february,31 January,08 February
saint-teilo-of-llandaff,9 february,31 January,08 February
blessed-alexander-of-lugo,10 february,01 February,09 February
blessed-alojzije-stepinac,10 february,01 February,09 February
blessed-bruno-of-minden,10 february,01 February,09 February
blessed-catherine-du-verdier-de-la-soriniere,10 february,01 February,09 February
blessed-clare-agolanti-of-rimini,10 february,01 February,09 February
blessed-eusebia-palomino-yenes,10 february,01 February,09 February
blessed-eusebius-of-murano,10 february,01 February,09 February
blessed-hugh-of-fosse,10 february,01 February,09 February
blessed-jose-sanchez-del-rio,10 february,01 February,09 February
blessed-louise-bessay-de-la-voute,10 february,01 February,09 February
blessed-louise-poirier-epouse-barre,10 february,01 February,09 February
blessed-marie-anne-hacher-du-bois,10 february,01 February,09 February
blessed-marie-louise-du-verdier-de-la-soriniere,10 february,01 February,09 February
blessed-mikel-beltoja,10 february,01 February,09 February
blessed-paganus,10 february,01 February,09 February
blessed-paul-of-wallachia,10 february,01 February,09 February
blessed-pierre-fremond,10 february,01 February,09 February
blessed-william-of-maleval,10 february,01 February,09 February
martyred-soldiers-of-rome,10 february,01 February,09 February
saint-andrew-of-bethlehem,10 february,01 February,09 February
saint-aponius-of-bethlehem,10 february,01 February,09 February
saint-austrebertha-of-pavilly,10 february,01 February,09 February
saint-baldegundis,10 february,01 February,09 February
saint-baptus-of-magnesia,10 february,01 February,09 February
saint-charalampias,10 february,01 February,09 February
saint-cronan-of-clashmore,10 february,01 February,09 February
saint-derlugha-of-lemmagh,10 february,01 February,09 February
saint-erluph-of-werden,10 february,01 February,09 February
saint-porfirio,10 february,01 February,09 February
saint-prothadius-of-besancon,10 february,01 February,09 February
saint-salvius-of-albelda,10 february,01 February,09 February
saint-scholastica,10 february,01 February,09 February
saint-silvanus-of-terracina,10 february,01 February,09 February
saint-soteris-the-martyr,10 february,01 February,09 February
saint-troiano-of-saintes,10 february,01 February,09 February
saint-trumwin-of-whitby,10 february,01 February,09 February
blessed-anselm-of-rot-an-der-rot,11 february,02 February,10 February
blessed-bartholomew-of-olmedo,11 february,02 February,10 February
blessed-bertrada-of-saint-gallen,11 february,02 February,10 February
blessed-elizabeth-salviati,11 february,02 February,10 February
blessed-gaudencia-benavides-herrero,11 february,02 February,10 February
blessed-helwisa,11 february,02 February,10 February
blessed-henry-of-vitskol,11 february,02 February,10 February
blessed-pietro-of-cuneo,11 february,02 February,10 February
blessed-tobias-francisco-borras-roman,11 february,02 February,10 February
guardians-of-the-holy-scriptures,11 february,02 February,10 February
martyrs-of-africa-11-february,11 february,02 February,10 February
our-lady-of-lourdes,11 february,02 February,10 February
pope-saint-gregory-ii,11 february,02 February,10 February
pope-saint-paschal-i,11 february,02 February,10 February
saint-ampelius-of-africa,11 february,02 February,10 February
saint-ardanus-of-tournus,11 february,02 February,10 February
saint-caedmon,11 february,02 February,10 February
saint-calocerus-of-ravenna,11 february,02 February,10 February
saint-castrensis,11 february,02 February,10 February
saint-davitus-the-senator,11 february,02 February,10 February
saint-desideratus-of-clermont,11 february,02 February,10 February
saint-duban,11 february,02 February,10 February
saint-etchen-of-clonfad,11 february,02 February,10 February
saint-eutropius-of-adrianopolis,11 february,02 February,10 February
saint-felix-the-senator,11 february,02 February,10 February
saint-gobnata,11 february,02 February,10 February
saint-jonas-of-muchon,11 february,02 February,10 February
saint-lucius-of-adrianople,11 february,02 February,10 February
saint-pedro-de-jesus-maldonado-lucero,11 february,02 February,10 February
saint-saturninus-of-africa-11-february,11 february,02 February,10 February
saint-secundus-of-puglia,11 february,02 February,10 February
saint-severinus-of-agaunum,11 february,02 February,10 February
saint-simplicius-i-of-vienne,11 february,02 February,10 February
saint-soter-of-rome,11 february,02 February,10 February
saint-theodora-the-empress,11 february,02 February,10 February
saint-victoria-of-carthage,11 february,02 February,10 February
world-day-of-the-sick,11 february,02 February,10 February
blessed-anthony-of-saxony,12 february,03 February,11 February
blessed-benedict-revelli,12 february,03 February,11 February
blessed-george-haydock,12 february,03 February,11 February
blessed-gregory-of-traguio,12 february,03 February,11 February
blessed-humbeline-of-jully,12 february,03 February,11 February
blessed-jak-bushati,12 february,03 February,11 February
blessed-james-fenn,12 february,03 February,11 February
blessed-john-munden,12 february,03 February,11 February
blessed-john-nutter,12 february,03 February,11 February
blessed-josep-gassol-montseny,12 february,03 February,11 February
blessed-ladislas-of-hungary,12 february,03 February,11 February
blessed-ludan,12 february,03 February,11 February
blessed-nicholas-of-hungary,12 february,03 February,11 February
blessed-nicolo-of-san-bernardo,12 february,03 February,11 February
blessed-paolo-of-barletta,12 february,03 February,11 February
blessed-thomas-hemeford,12 february,03 February,11 February
blessed-thomas-of-foligno,12 february,03 February,11 February
martyrs-of-albitina,12 february,03 February,11 February
saint-alexis-of-kiev,12 february,03 February,11 February
saint-ammonius-of-alexandria-12-february,12 february,03 February,11 February
saint-anthony-kauleas,12 february,03 February,11 February
saint-benedict-of-aniane,12 february,03 February,11 February
saint-damian-of-africa,12 february,03 February,11 February
saint-damian-of-rome,12 february,03 February,11 February
saint-ethelwald-of-lindisfarne,12 february,03 February,11 February
saint-eulalia-of-barcelona,12 february,03 February,11 February
saint-gaudentius-of-verona,12 february,03 February,11 February
saint-goscelinus-of-turin,12 february,03 February,11 February
saint-julian-of-alexandria-12-february,12 february,03 February,11 February
saint-meletius-of-antioch,12 february,03 February,11 February
saint-modestus,12 february,03 February,11 February
saint-modestus-of-alexandria,12 february,03 February,11 February
saint-modestus-the-deacon,12 february,03 February,11 February
saint-sedulius,12 february,03 February,11 February
blessed-angelo-tancredi,13 february,04 February,12 February
blessed-berengar-of-assisi,13 february,04 February,12 February
blessed-christina-of-spoleto,13 february,04 February,12 February
blessed-eustochium-of-padua,13 february,04 February,12 February
blessed-james-alfred-miller,13 february,04 February,12 February
blessed-jordan-of-saxony,13 february,04 February,12 February
blessed-maria-alvarez-marco,13 february,04 February,12 February
saint-archelaus-of-oristano,13 february,04 February,12 February
saint-benignus-of-todi,13 february,04 February,12 February
saint-carterius-of-bourges,13 february,04 February,12 February
saint-castor-of-karden,13 february,04 February,12 February
saint-dyfnog,13 february,04 February,12 February
saint-ermen,13 february,04 February,12 February
saint-ermenilda-of-ely,13 february,04 February,12 February
saint-fulcran-of-lodeve,13 february,04 February,12 February
saint-fusca-of-ravenna,13 february,04 February,12 February
saint-gilbert-of-meaux,13 february,04 February,12 February
saint-giuliana-of-turin,13 february,04 February,12 February
saint-gosbert-of-osnabruck,13 february,04 February,12 February
saint-guimerra-of-carcassone,13 february,04 February,12 February
saint-huno,13 february,04 February,12 February
saint-julian-of-lyon,13 february,04 February,12 February
saint-marice,13 february,04 February,12 February
saint-martinian-the-hermit,13 february,04 February,12 February
saint-maura-of-ravenna,13 february,04 February,12 February
saint-modomnoc,13 february,04 February,12 February
saint-passivus-of-seez,13 february,04 February,12 February
saint-paulus-liu-hanzuo,13 february,04 February,12 February
saint-peter-i-of-vercelli,13 february,04 February,12 February
saint-phaolo-le-van-loc,13 february,04 February,12 February
saints-aimo-and-vermondo-of-meda,13 february,04 February,12 February
saint-stephen-of-lyon,13 february,04 February,12 February
saint-stephen-of-rieti,13 february,04 February,12 February
blessed-antonia-of-siena,14 february,05 February,13 February
blessed-vicente-vilar-david,14 february,05 February,13 February
blessed-vincent-of-siena,14 february,05 February,13 February
martyrs-of-alexandria-14-february,14 february,05 February,13 February
martyrs-of-terni,14 february,05 February,13 February
saint-abraham-of-harran,14 february,05 February,13 February
saint-alexandra-of-egypt,14 february,05 February,13 February
saint-antoninus-of-sorrento,14 february,05 February,13 February
saint-auxentius-of-bithynia,14 february,05 February,13 February
saint-conran-of-orkney,14 february,05 February,13 February
saint-cyril,14 february,05 February,13 February
saint-derien-of-brittany,14 february,05 February,13 February
saint-eleuchadius,14 february,05 February,13 February
saint-felicula-of-rome-14-february,14 february,05 February,13 February
saint-fiorentinus-of-avellino,14 february,05 February,13 February
saint-flavianus-of-avellino,14 february,05 February,13 February
saint-fortunata-of-baucina,14 february,05 February,13 February
saint-juan-garcia-lopez-rico,14 february,05 February,13 February
saint-louans-of-chinon,14 february,05 February,13 February
saint-methodius,14 february,05 February,13 February
saint-modestinus-of-avellino,14 february,05 February,13 February
saint-nostrianus-of-naples,14 february,05 February,13 February
saint-paulian-of-le-puy,14 february,05 February,13 February
saint-theodosius-of-vaison,14 february,05 February,13 February
saint-valentine-of-rome,14 february,05 February,13 February
saint-valentine-of-terni,14 february,05 February,13 February
saint-vitale-of-spoleto,14 february,05 February,13 February
saint-vitalis-of-rome,14 february,05 February,13 February
saint-zeno-of-rome,14 february,05 February,13 February
twenty-mercedarians-of-palermo,14 february,05 February,13 February
blessed-acacio-calleja-santamaria,15 february,06 February,14 February
blessed-angel-de-la-iglesia-ocina,15 february,06 February,14 February
blessed-angelus-de-scarpetti,15 february,06 February,14 February
blessed-antonio-marini,15 february,06 February,14 February
blessed-camila-diez-blanco,15 february,06 February,14 February
blessed-eliseo-moradillo-garcia,15 february,06 February,14 February
blessed-gregorio-diez-blanco,15 february,06 February,14 February
blessed-juan-alonso-fernandez,15 february,06 February,14 February
blessed-michal-sopocko,15 february,06 February,14 February
blessed-pere-vallmitjana-abarca,15 february,06 February,14 February
blessed-ricardo-guerra-villazan,15 february,06 February,14 February
martyrs-of-antioch-15-february,15 february,06 February,14 February
martyrs-of-passae,15 february,06 February,14 February
martyrs-of-prague,15 february,06 February,14 February
saint-agape-of-terni,15 february,06 February,14 February
saint-berach-of-kilbarry,15 february,06 February,14 February
saint-claude-de-la-colombiere,15 february,06 February,14 February
saint-columban-of-ghent,15 february,06 February,14 February
saint-craton,15 february,06 February,14 February
saint-decorosus-of-capua,15 february,06 February,14 February
saint-dochow,15 february,06 February,14 February
saint-druthmar-of-corvey,15 february,06 February,14 February
saint-eusebius-of-asehia,15 february,06 February,14 February
saint-euseus-of-serravalle-sesia,15 february,06 February,14 February
saint-farannan-of-iona,15 february,06 February,14 February
saint-faustinus,15 february,06 February,14 February
saint-faustus-of-monte-cassino,15 february,06 February,14 February
saint-georgia,15 february,06 February,14 February
saint-joseph-of-antioch,15 february,06 February,14 February
saint-jovita,15 february,06 February,14 February
saint-onesimus,15 february,06 February,14 February
saint-quinidius-of-vaison,15 february,06 February,14 February
saint-severus-of-abruzzi,15 february,06 February,14 February
saint-sigfrid-of-sweden,15 february,06 February,14 February
saint-sunaman-of-sweden,15 february,06 February,14 February
saint-unaman-of-sweden,15 february,06 February,14 February
saint-walfrid,15 february,06 February,14 February
saint-winaman-of-sweden,15 february,06 February,14 February
blessed-archinrico-of-montmajour,16 february,07 February,15 February
blessed-bernard-scammacca,16 february,07 February,15 February
blessed-filippa-mareri,16 february,07 February,15 February
blessed-franciscus-toyama-jintaro,16 february,07 February,15 February
blessed-joseph-allamano,16 february,07 February,15 February
blessed-mariano-arciero,16 february,07 February,15 February
blessed-nicola-paglia,16 february,07 February,15 February
martyrs-of-cilicia,16 february,07 February,15 February
our-lady-of-the-thorns,16 february,07 February,15 February
saint-aganus-of-airola,16 february,07 February,15 February
saint-faustinus-of-brescia,16 february,07 February,15 February
saint-john-iii-of-constantinople,16 february,07 February,15 February
saint-juliana-of-campania,16 february,07 February,15 February
saint-juliana-of-nicomedia,16 february,07 February,15 February
saint-julian-of-cappadocia,16 february,07 February,15 February
saint-julian-of-egypt,16 february,07 February,15 February
saint-maruta,16 february,07 February,15 February
saint-onesimus-of-ephesus,16 february,07 February,15 February
saint-pamphilus-of-cilicia,16 february,07 February,15 February
saint-porphyrius-of-caesarea,16 february,07 February,15 February
saint-seleucius-of-caesarea,16 february,07 February,15 February
saint-simeon-of-metz,16 february,07 February,15 February
saint-tetradius-of-bourges,16 february,07 February,15 February
blessed-antoni-leszczewicz,17 february,08 February,16 February
blessed-barnabas-of-terni,17 february,08 February,16 February
blessed-constabilis-of-cava,17 february,08 February,16 February
blessed-edvige-carboni,17 february,08 February,16 February
blessed-elisabetta-sanna,17 february,08 February,16 February
blessed-isabel-sanchez-romero,17 february,08 February,16 February
blessed-marti-tarres-puigpelat,17 february,08 February,16 February
blessed-matthias-shobara-ichizaemon,17 february,08 February,16 February
blessed-mazelinus-of-salzburg,17 february,08 February,16 February
martyrs-of-concordia,17 february,08 February,16 February
our-lady-of-constantinople,17 february,08 February,16 February
saint-alexis-falconieri,17 february,08 February,16 February
saint-bartholomew-degli-amidei,17 february,08 February,16 February
saint-benedict-dellantella,17 february,08 February,16 February
saint-benedict-of-cagliari,17 february,08 February,16 February
saint-bonosus-of-trier,17 february,08 February,16 February
saint-evermod-of-ratzeburg,17 february,08 February,16 February
saint-faustinus-the-martyr,17 february,08 February,16 February
saint-finan-of-iona,17 february,08 February,16 February
saint-fintan-of-clonenagh,17 february,08 February,16 February
saint-flavian-of-constantinople,17 february,08 February,16 February
saint-fortchern-of-trim,17 february,08 February,16 February
saint-gherardino-sostegni,17 february,08 February,16 February
saint-guevrock,17 february,08 February,16 February
saint-habet-deus,17 february,08 February,16 February
saint-hugh-dei-lippi-uguccioni,17 february,08 February,16 February
saint-john-buonagiunta-monetti,17 february,08 February,16 February
saint-julian-of-caesarea,17 february,08 February,16 February
saint-loman-of-trim,17 february,08 February,16 February
saint-luke-belludi,17 february,08 February,16 February
saint-lupiano,17 february,08 February,16 February
saint-lurech,17 february,08 February,16 February
saint-mac-earc,17 february,08 February,16 February
saint-mesrop-the-teacher,17 february,08 February,16 February
saint-petrus-yu-chong-nyul,17 february,08 February,16 February
saint-polychronius-of-babylon,17 february,08 February,16 February
saint-silvinus-of-auchy,17 february,08 February,16 February
saint-silvinus-of-cremona,17 february,08 February,16 February
saint-theodulus-of-caesarea,17 february,08 February,16 February
servites,17 february,08 February,16 February
blessed-fra-angelico,18 february,09 February,17 February
blessed-jerzy-kaszyra,18 february,09 February,17 February
blessed-john-pibush,18 february,09 February,17 February
